,2015-08-02 13:03:44,2015-08-02 13:13:26,2015-08-02 13:23:08,2015-08-02 13:32:39,2015-08-02 13:42:13,2015-08-02 13:51:46,2015-08-02 14:01:18,2015-08-02 14:12:53,2015-08-02 14:22:18,2015-08-02 14:31:39,2015-08-02 14:40:57,2015-08-02 14:50:14,2015-08-02 14:59:32,2015-08-02 15:08:47,2015-08-02 15:18:08,2015-08-02 15:27:26,2015-08-02 15:36:40,2015-08-02 15:45:55,2015-08-02 15:55:12,2015-08-02 16:04:29,2015-08-02 16:13:46,2015-08-02 16:23:03,2015-08-02 16:32:22,2015-08-02 16:41:40,2015-08-02 16:50:55,2015-08-02 17:00:12,2015-08-02 17:09:32,2015-08-02 17:18:48,2015-08-02 17:28:06,2015-08-02 17:37:23,2015-08-02 17:46:44,2015-08-02 17:56:03,2015-08-02 18:05:20,2015-08-02 18:14:38,2015-08-02 18:23:56,2015-08-02 18:33:34,2015-08-02 18:43:11,2015-08-02 18:52:46,2015-08-02 19:02:20,2015-08-02 19:11:56,2015-08-02 19:21:30,2015-08-02 19:31:05,2015-08-02 19:40:38,2015-08-02 19:50:11,2015-08-02 19:59:44,2015-08-02 20:09:14,2015-08-02 20:18:47,2015-08-02 20:28:24,2015-08-02 20:37:59,2015-08-02 20:47:33,2015-08-02 20:57:07,2015-08-02 21:06:40,2015-08-02 21:16:16,2015-08-02 21:25:54,2015-08-02 21:35:32,2015-08-02 21:45:10,2015-08-02 21:54:47,2015-08-02 22:04:23,2015-08-02 22:16:19,2015-08-02 22:25:59,2015-08-02 22:35:41,2015-08-02 22:45:20,2015-08-02 22:54:56,2015-08-02 23:04:32,2015-08-02 23:14:06,2015-08-02 23:23:42,2015-08-02 23:33:21,2015-08-02 23:42:49,2015-08-02 23:52:21,2015-08-03 13:03:28,2015-08-03 13:13:00,2015-08-03 13:22:31,2015-08-03 13:32:06,2015-08-03 13:41:40,2015-08-03 13:51:16,2015-08-03 14:00:53,2015-08-03 14:10:28,2015-08-03 14:22:11,2015-08-03 14:31:46,2015-08-03 14:41:19,2015-08-03 14:50:50,2015-08-03 15:00:21,2015-08-03 15:09:55,2015-08-03 15:19:29,2015-08-03 15:29:03,2015-08-03 15:38:38,2015-08-03 15:48:14,2015-08-03 15:57:50,2015-08-03 16:07:26,2015-08-03 16:17:02,2015-08-03 16:26:37,2015-08-03 16:36:13,2015-08-03 16:45:50,2015-08-03 16:55:28,2015-08-03 17:05:04,2015-08-03 17:14:44,2015-08-03 17:24:23,2015-08-03 17:34:01,2015-08-03 17:43:37,2015-08-03 17:53:12,2015-08-03 18:02:49,2015-08-03 18:12:25,2015-08-03 18:22:02,2015-08-03 18:31:39,2015-08-03 18:41:15,2015-08-03 18:50:49,2015-08-03 19:00:24,2015-08-03 19:10:01,2015-08-03 19:19:35,2015-08-03 19:29:12,2015-08-03 19:38:50,2015-08-03 19:48:27,2015-08-03 19:58:07,2015-08-03 20:07:49,2015-08-03 20:17:31,2015-08-03 20:27:12,2015-08-03 20:36:53,2015-08-03 20:46:31,2015-08-03 20:56:10,2015-08-03 21:05:48,2015-08-03 21:15:25,2015-08-03 21:25:02,2015-08-03 21:34:42,2015-08-03 21:44:21,2015-08-03 21:54:00,2015-08-03 22:03:41,2015-08-03 22:13:19,2015-08-03 22:25:05,2015-08-03 22:34:45,2015-08-03 22:44:26,2015-08-03 22:54:08,2015-08-03 23:03:48,2015-08-03 23:13:25,2015-08-03 23:23:04,2015-08-03 23:32:42,2015-08-03 23:42:22,2015-08-03 23:51:59,2015-08-06 13:02:36,2015-08-06 13:12:17,2015-08-06 13:21:54,2015-08-06 13:31:31,2015-08-06 13:41:08,2015-08-06 13:50:45,2015-08-06 14:00:24,2015-08-06 14:10:08,2015-08-06 14:19:53,2015-08-06 14:29:39,2015-08-06 14:39:21,2015-08-06 14:49:05,2015-08-06 14:56:00,2015-08-06 15:05:37,2015-08-06 15:15:09,2015-08-06 15:24:40,2015-08-06 15:34:13,2015-08-06 15:43:45,2015-08-06 15:53:17,2015-08-06 16:02:52,2015-08-06 16:12:27,2015-08-06 16:22:03,2015-08-06 16:31:40,2015-08-06 16:41:18,2015-08-06 16:50:53,2015-08-06 17:00:30,2015-08-06 17:10:06,2015-08-06 17:19:45,2015-08-06 17:29:20,2015-08-06 17:38:54,2015-08-06 17:48:25,2015-08-06 17:58:00,2015-08-06 18:07:36,2015-08-06 18:17:17,2015-08-06 18:26:51,2015-08-06 18:36:29,2015-08-06 18:46:05,2015-08-06 18:55:40,2015-08-06 19:05:17,2015-08-06 19:14:54,2015-08-06 19:24:32,2015-08-06 19:34:07,2015-08-06 19:43:41,2015-08-06 19:53:41,2015-08-06 20:03:17,2015-08-06 20:12:51,2015-08-06 20:22:27,2015-08-06 20:32:02,2015-08-06 20:41:36,2015-08-06 20:51:10,2015-08-06 21:00:46,2015-08-06 21:10:21,2015-08-06 21:19:57,2015-08-06 21:29:32,2015-08-06 21:39:08,2015-08-06 21:48:44,2015-08-06 21:58:18,2015-08-06 22:07:52,2015-08-06 22:17:28,2015-08-06 22:27:04,2015-08-06 22:36:41,2015-08-06 22:46:43,2015-08-06 23:04:42,2015-08-06 23:15:08,2015-08-06 23:25:32,2015-08-06 23:36:49,2015-08-06 23:48:11,2015-08-06 23:59:34,2015-08-07 13:01:08,2015-08-07 13:09:40,2015-08-07 13:18:41,2015-08-07 13:28:08,2015-08-07 13:37:49,2015-08-07 13:47:30,2015-08-07 13:57:13,2015-08-07 14:06:56,2015-08-07 14:16:38,2015-08-07 14:26:18,2015-08-07 14:35:59,2015-08-07 14:45:40,2015-08-07 14:55:20,2015-08-07 15:07:12,2015-08-07 15:16:53,2015-08-07 15:26:33,2015-08-07 15:36:15,2015-08-07 15:45:56,2015-08-07 15:55:37,2015-08-07 16:05:19,2015-08-07 16:15:00,2015-08-07 16:24:42,2015-08-07 16:34:22,2015-08-07 16:43:51,2015-08-07 16:53:04,2015-08-07 17:02:18,2015-08-07 17:11:02,2015-08-07 17:19:47,2015-08-07 17:28:32,2015-08-07 17:37:04,2015-08-07 17:45:23,2015-08-07 17:53:41,2015-08-07 18:02:00,2015-08-07 18:10:19,2015-08-07 18:18:37,2015-08-07 18:26:55,2015-08-07 18:35:14,2015-08-07 18:43:32,2015-08-07 18:51:51,2015-08-07 19:00:09,2015-08-07 19:08:28,2015-08-07 19:16:20,2015-08-07 19:24:12,2015-08-07 19:32:03,2015-08-07 19:39:42,2015-08-07 19:47:07,2015-08-07 19:54:33,2015-08-07 20:02:00,2015-08-07 20:09:26,2015-08-07 20:16:52,2015-08-07 20:24:16,2015-08-07 20:31:42,2015-08-07 20:39:07,2015-08-07 20:46:33,2015-08-07 20:53:56,2015-08-07 21:01:21,2015-08-07 21:08:46,2015-08-07 21:16:12,2015-08-07 21:23:39,2015-08-07 21:31:04,2015-08-07 21:38:28,2015-08-07 21:45:53,2015-08-07 21:53:20,2015-08-07 22:00:46,2015-08-07 22:08:10,2015-08-07 22:15:34,2015-08-07 22:23:00,2015-08-07 22:30:25,2015-08-07 22:37:52,2015-08-07 22:45:16,2015-08-07 22:52:43,2015-08-07 23:00:08,2015-08-07 23:09:43,2015-08-07 23:17:09,2015-08-07 23:24:34,2015-08-07 23:32:00,2015-08-07 23:39:24,2015-08-07 23:46:51,2015-08-07 23:54:17,2015-08-11 13:01:49,2015-08-11 13:13:05,2015-08-11 13:24:20,2015-08-11 13:35:39,2015-08-11 13:46:56,2015-08-11 13:58:22,2015-08-11 14:09:40,2015-08-11 14:20:34,2015-08-11 14:31:00,2015-08-11 14:41:28,2015-08-11 14:51:03,2015-08-11 15:00:40,2015-08-11 15:10:19,2015-08-11 15:19:57,2015-08-11 15:29:33,2015-08-11 15:41:10,2015-08-11 15:50:50,2015-08-11 16:00:22,2015-08-11 16:09:52,2015-08-11 16:19:22,2015-08-11 16:28:54,2015-08-11 16:38:25,2015-08-11 16:47:57,2015-08-11 16:57:29,2015-08-11 17:04:26,2015-08-11 17:14:01,2015-08-11 17:23:31,2015-08-11 17:33:03,2015-08-11 17:42:38,2015-08-11 17:52:11,2015-08-11 18:01:46,2015-08-11 18:11:23,2015-08-11 18:20:56,2015-08-11 18:30:27,2015-08-11 18:38:55,2015-08-11 18:46:19,2015-08-11 18:53:41,2015-08-11 19:01:13,2015-08-11 19:08:58,2015-08-11 19:16:42,2015-08-11 19:24:38,2015-08-11 19:32:36,2015-08-11 19:40:46,2015-08-11 19:49:26,2015-08-11 19:58:06,2015-08-11 20:06:57,2015-08-11 20:16:02,2015-08-11 20:25:24,2015-08-11 20:35:01,2015-08-11 20:44:37,2015-08-11 20:54:14,2015-08-11 21:03:53,2015-08-11 21:13:32,2015-08-11 21:23:10,2015-08-11 21:32:49,2015-08-11 21:42:28,2015-08-11 21:52:07,2015-08-11 22:01:47,2015-08-11 22:11:27,2015-08-11 22:21:07,2015-08-11 22:30:46,2015-08-11 22:40:25,2015-08-11 22:50:03,2015-08-11 22:59:44,2015-08-11 23:09:24,2015-08-11 23:19:03,2015-08-11 23:28:41,2015-08-11 23:38:20,2015-08-11 23:48:00,2015-08-11 23:57:38,2015-08-12 17:48:44,2015-08-12 18:03:05,2015-08-12 18:12:32,2015-08-12 18:21:58,2015-08-12 18:31:20,2015-08-12 18:40:43,2015-08-12 18:50:06,2015-08-12 18:59:30,2015-08-12 19:08:52,2015-08-12 19:18:15,2015-08-12 19:27:37,2015-08-12 19:37:00,2015-08-12 19:46:22,2015-08-12 19:55:46,2015-08-12 20:05:12,2015-08-12 20:14:34,2015-08-12 20:23:57,2015-08-12 20:33:15,2015-08-12 20:42:34,2015-08-12 20:51:53,2015-08-12 21:01:21,2015-08-12 21:10:43,2015-08-12 21:20:06,2015-08-12 21:29:27,2015-08-12 21:38:50,2015-08-12 21:48:12,2015-08-12 21:57:39,2015-08-12 22:07:00,2015-08-12 22:16:19,2015-08-12 22:27:46,2015-08-12 22:37:12,2015-08-12 22:46:33,2015-08-12 22:55:52,2015-08-12 23:05:09,2015-08-12 23:14:27,2015-08-12 23:23:42,2015-08-12 23:32:59,2015-08-12 23:42:14,2015-08-12 23:51:30,2015-08-13 13:02:18,2015-08-13 13:11:42,2015-08-13 13:21:08,2015-08-13 13:30:33,2015-08-13 13:39:59,2015-08-13 13:49:25,2015-08-13 13:58:50,2015-08-13 14:08:16,2015-08-13 14:17:44,2015-08-13 14:27:10,2015-08-13 14:38:39,2015-08-13 14:48:10,2015-08-13 14:57:32,2015-08-13 15:06:51,2015-08-13 15:16:11,2015-08-13 15:25:31,2015-08-13 15:34:53,2015-08-13 15:44:17,2015-08-13 15:53:41,2015-08-13 16:03:07,2015-08-13 16:12:35,2015-08-13 16:22:01,2015-08-13 16:31:28,2015-08-13 16:40:54,2015-08-13 16:50:20,2015-08-13 16:59:46,2015-08-13 17:09:11,2015-08-13 17:18:36,2015-08-13 17:28:01,2015-08-13 17:37:25,2015-08-13 17:46:48,2015-08-13 17:56:12,2015-08-13 18:05:35,2015-08-13 18:15:00,2015-08-13 18:24:24,2015-08-13 18:33:47,2015-08-13 18:43:12,2015-08-13 18:52:36,2015-08-13 19:02:03,2015-08-13 19:11:25,2015-08-13 19:20:50,2015-08-13 19:30:12,2015-08-13 19:39:33,2015-08-13 19:48:56,2015-08-13 19:58:17,2015-08-13 20:07:42,2015-08-13 20:17:05,2015-08-13 20:26:30,2015-08-13 20:35:54,2015-08-13 20:45:19,2015-08-13 20:54:41,2015-08-13 21:04:03,2015-08-13 21:13:29,2015-08-13 21:22:52,2015-08-13 21:32:11,2015-08-13 21:41:32,2015-08-13 21:50:56,2015-08-13 22:00:20,2015-08-13 22:09:44,2015-08-13 22:19:07,2015-08-13 22:28:28,2015-08-13 22:39:59,2015-08-13 22:49:32,2015-08-13 22:59:00,2015-08-13 23:08:19,2015-08-13 23:17:37,2015-08-13 23:26:54,2015-08-13 23:36:15,2015-08-13 23:45:35,2015-08-13 23:54:55,2015-08-19 13:01:32,2015-08-19 13:10:49,2015-08-19 13:20:10,2015-08-19 13:29:32,2015-08-19 13:39:06,2015-08-19 13:48:39,2015-08-19 13:58:13,2015-08-19 14:07:47,2015-08-19 14:17:18,2015-08-19 14:26:53,2015-08-19 14:36:26,2015-08-19 14:46:01,2015-08-19 14:56:26,2015-08-19 15:07:48,2015-08-19 15:19:07,2015-08-19 15:30:21,2015-08-19 15:38:04,2015-08-19 15:49:30,2015-08-19 16:00:47,2015-08-19 16:12:09,2015-08-19 16:23:27,2015-08-19 16:34:45,2015-08-19 16:46:03,2015-08-19 16:57:21,2015-08-19 17:08:40,2015-08-19 17:20:01,2015-08-19 17:31:18,2015-08-19 17:42:40,2015-08-19 17:53:59,2015-08-19 18:05:20,2015-08-19 18:16:40,2015-08-19 18:27:59,2015-08-19 18:39:17,2015-08-19 18:50:37,2015-08-19 19:01:56,2015-08-19 19:13:18,2015-08-19 19:24:44,2015-08-19 19:36:14,2015-08-19 19:47:37,2015-08-19 19:59:00,2015-08-19 20:10:23,2015-08-19 20:21:47,2015-08-19 20:33:07,2015-08-19 20:44:29,2015-08-19 20:55:51,2015-08-19 21:07:11,2015-08-19 21:17:34,2015-08-19 21:27:33,2015-08-19 21:37:06,2015-08-19 21:46:40,2015-08-19 21:56:13,2015-08-19 22:05:55,2015-08-19 22:15:40,2015-08-19 22:25:21,2015-08-19 22:35:03,2015-08-19 22:44:43,2015-08-19 22:54:22,2015-08-19 23:03:57,2015-08-19 23:13:30,2015-08-19 23:23:06,2015-08-19 23:32:42,2015-08-19 23:39:44,2015-08-19 23:49:23,2015-08-19 23:58:58,2015-08-20 13:01:31,2015-08-20 13:11:51,2015-08-20 13:22:11,2015-08-20 13:32:35,2015-08-20 13:43:03,2015-08-20 13:53:34,2015-08-20 14:04:02,2015-08-20 14:14:24,2015-08-20 14:25:17,2015-08-20 14:36:10,2015-08-20 14:47:31,2015-08-20 14:58:50,2015-08-20 15:10:07,2015-08-20 15:21:24,2015-08-20 15:32:39,2015-08-20 15:46:01,2015-08-20 15:57:21,2015-08-20 16:08:33,2015-08-20 16:19:49,2015-08-20 16:28:21,2015-08-20 16:36:53,2015-08-20 16:45:28,2015-08-20 16:54:00,2015-08-20 17:02:29,2015-08-20 17:10:59,2015-08-20 17:19:26,2015-08-20 17:27:52,2015-08-20 17:36:22,2015-08-20 17:44:52,2015-08-20 17:53:23,2015-08-20 18:01:53,2015-08-20 18:10:24,2015-08-20 18:18:54,2015-08-20 18:27:26,2015-08-20 18:35:57,2015-08-20 18:44:30,2015-08-20 18:53:02,2015-08-20 19:01:34,2015-08-20 19:10:06,2015-08-20 19:18:39,2015-08-20 19:27:10,2015-08-20 19:35:40,2015-08-20 19:44:12,2015-08-20 19:52:45,2015-08-20 20:01:17,2015-08-20 20:09:50,2015-08-20 20:18:22,2015-08-20 20:26:55,2015-08-20 20:35:28,2015-08-20 20:44:00,2015-08-20 20:52:18,2015-08-20 21:00:22,2015-08-20 21:07:59,2015-08-20 21:15:36,2015-08-20 21:22:47,2015-08-20 21:30:00,2015-08-20 21:36:43,2015-08-20 21:43:52,2015-08-20 21:51:02,2015-08-20 21:58:13,2015-08-20 22:05:24,2015-08-20 22:12:35,2015-08-20 22:19:45,2015-08-20 22:26:42,2015-08-20 22:33:27,2015-08-20 22:40:11,2015-08-20 22:46:54,2015-08-20 22:54:05,2015-08-20 23:01:14,2015-08-20 23:07:56,2015-08-20 23:15:07,2015-08-20 23:22:17,2015-08-20 23:29:27,2015-08-20 23:36:36,2015-08-20 23:46:06,2015-08-20 23:53:43,2015-08-21 13:00:27,2015-08-21 13:06:45,2015-08-21 13:13:06,2015-08-21 13:19:25,2015-08-21 13:25:43,2015-08-21 13:32:02,2015-08-21 13:38:33,2015-08-21 13:44:52,2015-08-21 13:51:11,2015-08-21 13:57:32,2015-08-21 14:03:52,2015-08-21 14:10:13,2015-08-21 14:16:31,2015-08-21 14:22:51,2015-08-21 14:29:07,2015-08-21 14:35:27,2015-08-21 14:41:45,2015-08-21 14:48:05,2015-08-21 14:54:25,2015-08-21 15:00:42,2015-08-21 15:07:02,2015-08-21 15:13:21,2015-08-21 15:19:41,2015-08-21 15:25:59,2015-08-21 15:32:16,2015-08-21 15:38:34,2015-08-21 15:44:53,2015-08-21 15:51:11,2015-08-21 15:57:29,2015-08-21 16:03:48,2015-08-21 16:10:08,2015-08-21 16:16:27,2015-08-21 16:22:43,2015-08-21 16:29:03,2015-08-21 16:35:23,2015-08-21 16:41:44,2015-08-21 16:50:21,2015-08-21 16:56:41,2015-08-21 17:03:01,2015-08-21 17:09:19,2015-08-21 17:15:37,2015-08-21 17:21:57,2015-08-21 17:28:16,2015-08-21 17:34:34,2015-08-21 17:40:53,2015-08-21 17:50:35,2015-08-21 18:00:17,2015-08-21 18:09:59,2015-08-21 18:19:42,2015-08-21 19:11:14,2015-08-21 19:20:57,2015-08-21 19:30:40,2015-08-21 19:40:22,2015-08-21 19:50:02,2015-08-21 19:59:45,2015-08-21 20:09:28,2015-08-21 20:19:08,2015-08-21 20:28:48,2015-08-21 20:38:26,2015-08-21 20:48:08,2015-08-21 20:57:50,2015-08-21 21:07:31,2015-08-21 21:17:14,2015-08-21 21:26:54,2015-08-21 21:36:34,2015-08-21 21:46:15,2015-08-21 21:55:56,2015-08-21 22:05:37,2015-08-21 22:15:15,2015-08-21 22:24:51,2015-08-21 22:34:28,2015-08-21 22:44:04,2015-08-21 22:53:40,2015-08-21 23:03:17,2015-08-21 23:12:54,2015-08-21 23:22:32,2015-08-21 23:32:10,2015-08-21 23:41:47,2015-08-21 23:51:23,2015-08-22 13:03:26,2015-08-22 13:12:56,2015-08-22 13:22:27,2015-08-22 13:31:58,2015-08-22 13:41:31,2015-08-22 13:51:00,2015-08-22 14:00:32,2015-08-22 14:10:01,2015-08-22 14:19:32,2015-08-22 14:29:01,2015-08-22 14:38:30,2015-08-22 14:47:57,2015-08-22 14:57:26,2015-08-22 15:06:55,2015-08-22 15:16:23,2015-08-22 15:25:52,2015-08-22 15:35:21,2015-08-22 15:44:48,2015-08-22 15:54:19,2015-08-22 16:03:50,2015-08-22 16:13:20,2015-08-22 16:22:49,2015-08-22 16:32:18,2015-08-22 16:41:46,2015-08-22 16:51:14,2015-08-22 16:58:11,2015-08-22 17:12:22,2015-08-22 17:21:52,2015-08-22 17:31:22,2015-08-22 17:40:42,2015-08-22 17:50:02,2015-08-22 17:59:24,2015-08-22 18:08:45,2015-08-22 18:18:05,2015-08-22 18:27:26,2015-08-22 18:36:43,2015-08-22 18:46:02,2015-08-22 18:55:19,2015-08-22 19:04:38,2015-08-22 19:13:56,2015-08-22 19:23:14,2015-08-22 19:32:34,2015-08-22 19:41:56,2015-08-22 19:51:16,2015-08-22 20:00:34,2015-08-22 20:09:54,2015-08-22 20:19:12,2015-08-22 20:28:34,2015-08-22 20:37:55,2015-08-22 20:47:17,2015-08-22 20:56:41,2015-08-22 21:06:10,2015-08-22 21:15:34,2015-08-22 21:24:54,2015-08-22 21:34:15,2015-08-22 21:43:36,2015-08-22 21:52:58,2015-08-22 22:02:21,2015-08-22 22:11:42,2015-08-22 22:21:03,2015-08-22 22:30:24,2015-08-22 22:39:45,2015-08-22 22:49:06,2015-08-22 22:58:27,2015-08-22 23:07:46,2015-08-22 23:17:06,2015-08-22 23:26:24,2015-08-22 23:35:43,2015-08-22 23:45:04,2015-08-22 23:54:24,2015-08-26 13:02:26,2015-08-26 13:11:51,2015-08-26 13:21:15,2015-08-26 13:30:39,2015-08-26 13:40:00,2015-08-26 13:49:36,2015-08-26 13:59:17,2015-08-26 14:09:01,2015-08-26 14:18:39,2015-08-26 14:28:14,2015-08-26 14:37:52,2015-08-26 14:47:28,2015-08-26 14:56:54,2015-08-26 15:06:19,2015-08-26 15:15:40,2015-08-26 15:24:58,2015-08-26 15:34:20,2015-08-26 15:43:39,2015-08-26 15:52:58,2015-08-26 16:02:16,2015-08-26 16:11:34,2015-08-26 16:20:59,2015-08-26 16:30:19,2015-08-26 16:39:37,2015-08-26 16:48:55,2015-08-26 16:58:15,2015-08-26 17:07:35,2015-08-26 17:16:56,2015-08-26 17:26:24,2015-08-26 17:35:48,2015-08-26 17:45:14,2015-08-26 17:54:40,2015-08-26 18:04:04,2015-08-26 18:13:28,2015-08-26 18:22:50,2015-08-26 18:32:14,2015-08-26 18:41:37,2015-08-26 18:50:57,2015-08-26 19:00:21,2015-08-26 19:09:42,2015-08-26 19:19:05,2015-08-26 19:28:31,2015-08-26 19:37:55,2015-08-26 19:49:29,2015-08-26 19:58:59,2015-08-26 20:08:24,2015-08-26 20:17:46,2015-08-26 20:27:07,2015-08-26 20:36:30,2015-08-26 20:45:52,2015-08-26 20:55:16,2015-08-26 21:04:40,2015-08-26 21:14:03,2015-08-26 21:23:29,2015-08-26 21:32:52,2015-08-26 21:42:16,2015-08-26 21:51:40,2015-08-26 22:01:01,2015-08-26 22:10:23,2015-08-26 22:19:47,2015-08-26 22:29:11,2015-08-26 22:38:37,2015-08-26 22:48:05,2015-08-26 22:57:30,2015-08-26 23:06:55,2015-08-26 23:16:18,2015-08-26 23:25:41,2015-08-26 23:35:01,2015-08-26 23:44:23,2015-08-26 23:53:45
39.175,-75.47592592592592,-75.53148148148148,-75.59814814814814,-75.57222222222222,,-75.55555555555556,-75.41666666666667,-75.50555555555556,-75.52407407407408,-75.40925925925926,,,-75.41851851851851,-75.41666666666667,-75.42407407407407,-75.46481481481482,-75.42592592592592,,-75.42222222222222,-75.49074074074073,-75.68703703703703,-75.42037037037036,,,,-75.53703703703704,-75.52037037037037,,,-75.82037037037037,,,,-75.47592592592592,,,,,,,,,,,,,,,-75.42962962962963,,,,,,,,,,,,,,,-75.42037037037036,,-75.40555555555555,-75.41851851851851,-75.42592592592592,-75.44074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.58148148148148,-75.56481481481481,-75.55185185185185,-75.52592592592592,-75.52777777777777,-75.55555555555556,-75.61111111111111,-75.59444444444445,,,,-75.57592592592593,-75.61111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.44074074074074,-75.43333333333334,-75.44259259259259,-75.5074074074074,-75.55,-75.74074074074073,-75.55555555555556,-75.5611111111111,-75.53518518518518,-75.7462962962963,-75.74074074074073,-75.59074074074074,-75.55555555555556,-75.82037037037037,-75.86111111111111,-75.71666666666667,-75.67962962962963,-75.5425925925926,-75.82407407407408,-75.56851851851852,,-75.71111111111111,,-75.71851851851852,-75.73148148148148,,-75.77592592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.63148148148149,-75.45185185185186,,,,,-75.43888888888888,,,,,,,-75.39999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.63518518518518,-75.56296296296296,-75.44259259259259,-75.39999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.87407407407407,,-75.58518518518518,-75.54444444444444,-75.41666666666667,-75.41296296296296,,-75.41666666666667,,,-75.44074074074074,-75.43703703703703,-75.6574074074074,,,,,,,,,-75.68888888888888,-75.46481481481482,-75.9462962962963,-75.43703703703703,-75.46481481481482,-75.88148148148149,-75.5,-75.46481481481482,-75.40555555555555,-75.4037037037037,,-75.47777777777777,-75.47592592592592,,-75.46851851851852,,,,-75.48518518518519,,,,,,,,,,,,,,,,,,,,,-75.89259259259259,-75.87592592592593,-75.93333333333334,-75.85740740740741,-75.60185185185185,-75.59074074074074,-75.86666666666666,-75.87592592592593,,-75.5537037037037,,,,,,,,,,,-75.42962962962963,,-75.42407407407407,,-75.42037037037036,-75.41481481481482,,,,,,,,,,,,,,-75.63148148148149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.48148148148148,-75.69074074074074,,-75.8425925925926,-75.9074074074074,-75.94074074074074,-75.5537037037037,-75.56666666666666,-75.52222222222223,-75.52037037037037,-75.39999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.40185185185184,-75.73703703703704,-75.83888888888889,-75.72222222222223,-75.42962962962963,,,-75.41851851851851,-75.87777777777778,-75.62777777777778,-75.77962962962962,-75.73518518518519,-75.71111111111111,-75.66481481481482,-75.63333333333333,,,-75.95370370370371,-75.93148148148148,,-75.82037037037037,-75.82592592592593,-75.59814814814814,-75.82777777777778,-75.8425925925926,-75.88703703703703,-75.8425925925926,-75.58888888888889,-75.80185185185185,-75.76666666666667,-75.64814814814815,-75.61666666666666,-75.42407407407407,-75.74074074074073,-75.74259259259259,-75.72777777777777,-75.7611111111111,-75.69259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.77592592592593,-75.78333333333333,-75.90185185185186,-75.8,-75.78703703703704,-75.84074074074074,-75.79814814814814,-75.8962962962963,-75.93518518518519,-75.94074074074074,-75.86666666666666,-75.95370370370371,-75.93333333333334,-75.90555555555555,,-75.90555555555555,-75.94444444444444,-75.82592592592593,-75.82037037037037,-75.77592592592593,-75.84814814814816,,-75.77777777777777,-75.76666666666667,,,,-75.71666666666667,-75.71666666666667,-75.76851851851852,-75.79444444444445,-75.59074074074074,,-75.53888888888889,-75.52777777777777,-75.51851851851852,-75.5611111111111,-75.52592592592592,-75.52777777777777,-75.85740740740741,-75.55555555555556,-75.54444444444444,-75.54629629629629,-75.54074074074074,-75.5425925925926,-75.7,-75.52407407407408,-75.50925925925925,-75.49444444444444,-75.54629629629629,-75.54814814814814,-75.52037037037037,-75.80185185185185,-75.5425925925926,-75.55,,-75.68148148148148,-75.67407407407407,,,,,,,,,,,,,,,,,,,,-75.71111111111111,-75.72407407407407,-75.88888888888889,-75.95370370370371,-75.92037037037036,,,,,,,,,,,,,,,,,,,,,,,-75.52037037037037,,,-75.5611111111111,,-75.63888888888889,,,-75.55925925925926,,-75.55740740740741,-75.60185185185185,-75.5962962962963,-75.61111111111111,-75.60740740740741,-75.56851851851852,,,,-75.56851851851852,,,,-75.5537037037037,,,,,,,,,,,,,,,,,,,,,,-75.60740740740741,-75.57962962962962,-75.57222222222222,-75.80185185185185,-75.80185185185185,-75.7611111111111,-75.70925925925926,-75.68703703703703,-75.93888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
